Categories,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2025,2030,2035,2040,2045,2050
Nuclear,2727,2727,2759,2759,2759,2759,2759,2759,2806,2806,2806,2806,2823,2844,2844,2844,2844,2844,2844,2844,2848,2848,4444,4444,4444,4444,4444,4444,4444
RES wind-onshore,38,39,43,52,82,82,83,104,119,123,171,173,231,421,599,977,977,977,977,977,1412.2580645161288,2007.8161290322578,2603.3741935483868,4390.048387096775,7367.8387096774195,10345.629032258064,13323.419354838708,16301.20967741935,19279
RES wind-offshore,,,,,,3,3,6,24,24,26.3,26.3,26.3,26.3,29.3,29.3,29.3,29.3,29.3,29.3,32.1935483870967,451.4537634408601,870.7139784946233,2128.4946236559135,4224.79569892473,6321.096774193546,8417.397849462363,10513.698924731178,12609.999999999996
RES solar pv,2,3,3,3,4,4,5,5,6,6,7,7,8,9,11,15,15,15,15,15,15,418.3440860215053,821.8494623655913,2032.3655913978498,4049.8924731182788,6067.419354838708,8084.946236559139,10102.47311827957,12120
RES other solar csp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RES other marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RES other hydroelectric,3006.355,3064.855,3098.455,3140.755,3140.755,3140.755,3167.935,3170.2149999999997,3171.207,3188.589,3191.239,3211.723,3220.003,3230.003,3259.0029999999997,3259.0029999999997,3259.0029999999997,3259.0029999999997,3259.0029999999997,3259.0029999999997,3259.0029999999997,3259.0029999999997,3259.0029999999997,3259.0029999999997,3259.0029999999997,3259.0029999999997,3260.086989247312,3285.043494623656,3309.9999999999995
RES other geothermal,,,,,,,,,,,,,,,,,,,,,,101.3333333333333,202.6666666666666,506.6666666666666,1013.3333333333331,1520,2026.6666666666663,2533.333333333333,3040
Solid biomass and waste,152.2,153.2,153.2,195.5,195.5,195.5,195.5,195.5,195.5,195.5,195.5,195.5,195.5,195.5,195.5,195.5,195.5,195.5,195.5,195.5,195.5,150.70645161290318,150.70645161290318,150.70645161290318,150.70645161290318,107.40645161290318,107.40645161290318,107.40645161290318,107.40645161290318
Total,5925.555,5987.055,6056.655,6150.255,6181.255,6184.255,6213.4349999999995,6239.715,6321.707,6343.089,6397.039000000001,6419.523,6503.803,6725.803,6937.803,7319.803,7319.803,7319.803,7319.803,7319.803,7761.954612903225,9236.65676344086,12352.313752688171,16911.284720430107,24509.569666666663,32064.55461290322,39663.92354838709,47287.164999999986,54910.4064516129
