Categories,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2025,2030,2035,2040,2045,2050
Nuclear,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940
RES wind-onshore,,,,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,170.05,336.6,836.2499999999999,1669,2501.75,3334.5,4167.25,5000
RES wind-offshore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RES solar pv,,,,,,,,,,,19,496,513,533,533,533,533,533,533,533,533,1164.8999999999999,1796.7999999999993,3692.5,6851.999999999999,10011.499999999998,13170.999999999998,16330.499999999996,19490
RES other solar csp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RES other marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RES other hydroelectric,2542,2542,2542,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2550.866666666667,2557.733333333333,2578.333333333333,2612.6666666666665,2647,2681.3333333333335,2715.6666666666665,2750
RES other geothermal,,,,,,,,,,,,,,,,,,,,,,33.3333333333333,66.6666666666666,166.6666666666666,333.3333333333333,500,666.6666666666666,833.3333333333334,1000
Solid biomass and waste,,,,,,,,,,,,,,,,,,,,,8.064516129032201,16.1290322580645,24.1935483870967,48.3870967741935,88.7096774193548,129.0322580645161,169.3548387096774,209.6774193548387,250
Total,4482,4482,4482,4487,4487,4489,4489,4489,4489,4489,4508,4985,5002,5022,5022,5022,5022,5022,5022,5022,5030.064516129032,5875.279032258065,6721.993548387096,9262.137096774193,13495.709677419354,17729.282258064515,21962.854838709674,26196.427419354834,30430
