Categories,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2025,2030,2035,2040,2045,2050
Nuclear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RES wind-onshore,,,,,59.5,59.5,59.5,59.5,59.5,70,79,130,180,254,339,418,418,418,418,418,474.258064516129,657.9494623655913,841.6408602150537,1392.7150537634407,2311.1720430107525,3229.629032258065,4148.086021505376,5066.543010752688,5984.999999999999
RES wind-offshore,,,,,,,,,,,,,,,,,,,,,,216.6666666666666,433.33333333333326,1083.333333333333,2166.666666666666,3249.9999999999995,4333.333333333332,5416.666666666665,6499.999999999999
RES solar pv,,,,,,,,,,0.2,0.2,0.2,4,19,33,48,48,48,48,48,108.1935483870967,371.2537634408602,634.3139784946237,1423.494623655914,2738.795698924731,4054.096774193547,5369.397849462365,6684.698924731182,7999.999999999999
RES other solar csp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RES other marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RES other hydroelectric,2118.448,2118.448,2118.448,2118.448,2118.448,2118.448,2118.448,2118.448,2118.448,2118.448,2136.56,2136.76,2136.76,2186.7000000000003,2188.5,2201.5,2201.5,2201.5,2201.5,2201.5,2220.870967741935,2240.2419354838707,2259.6129032258063,2317.7258064516127,2414.5806451612902,2511.435483870968,2608.290322580645,2705.1451612903224,2802
RES other geothermal,,,,,,,,,,,,,,,,,16.5,16.5,16.5,16.5,17.096774193548303,17.693548387096698,18.2903225806451,20.080645161290303,23.0645161290322,26.0483870967741,29.0322580645161,32.016129032258,35
Solid biomass and waste,,,,,,,,,,,,,,,,,,,,,3.3870967741935,6.774193548387,10.1612903225806,20.3225806451612,37.258064516129004,54.193548387096705,71.1290322580645,88.0645161290322,105
Total,2118.448,2118.448,2118.448,2118.448,2177.948,2177.948,2177.948,2177.948,2177.948,2188.6479999999997,2215.7599999999998,2266.96,2320.76,2459.7000000000003,2560.5,2667.5,2684,2684,2684,2684,2823.8064516129025,3510.579569892473,4197.352688172044,6257.6720430107525,9691.5376344086,13125.403225806449,16559.268817204298,19993.13440860215,23427
