Categories,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2025,2030,2035,2040,2045,2050
Nuclear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RES wind-onshore,2.2,2.2,22,26,26,26,26,26,28,29,30,36,59,67,69,69,69,69,69,69,86.5483870967742,271.2101075268817,455.87182795698914,1009.8569892473117,1933.165591397849,2856.4741935483867,3779.7827956989236,4703.091397849462,5626.4
RES wind-offshore,,,,,,,,,,,,,,,,,,,,,,488.88666666666677,977.7733333333334,2444.4333333333334,4888.866666666667,7333.300000000001,9777.733333333334,12222.166666666668,14666.600000000002
RES solar pv,,,,,,,,,,,,,,,,1.5,1.5,1.5,1.5,1.5,1.5,84.66989247311825,167.88817204301074,417.54301075268813,833.6344086021504,1249.7258064516127,1665.817204301075,2081.9086021505377,2498
RES other solar csp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RES other marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RES other hydroelectric,1522.29,1529.32,1531.177,1531.177,1536,1536,1536.057,1543.604,1543.604,1543.604,1576,1576.624,1576.829,1589,1590.042,1590.042,1590.042,1590.042,1590.042,1590.042,1590.042,1590.042,1590.042,1590.042,1590.042,1590.042,1590.042,1590.042,1590.042
RES other geothermal,,,,,,,,,,,,,,,,,,,,,,8.8666666666666,17.7333333333333,44.3333333333333,88.6666666666666,133,177.3333333333333,221.6666666666666,266
Solid biomass and waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,1524.49,1531.52,1553.177,1557.177,1562,1562,1562.057,1569.604,1571.604,1572.604,1606,1612.624,1635.829,1656,1659.042,1660.542,1660.542,1660.542,1660.542,1660.542,1678.090387096774,2443.675333333333,3209.308666666667,5506.208666666666,9334.375333333332,13162.542000000001,16990.708666666666,20818.875333333333,24647.042
