Categories,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2025,2030,2035,2040,2045,2050
Marine,3.2809650261073156,2.98521515076381,3.1025248285467724,3.2714837529266747,2.9096195781979177,3.7385859115311826,3.415531520884811,2.8629490339739445,3.173474981740624,2.8812428279849853,2.5054993602685665,1.9841086388582907,1.6832737433631082,1.636884562525783,1.7138294813230992,2.1708870007004175,2.1708870007004175,2.1708870007004175,2.1708870007004175,2.1708870007004175,2.2147903843740027,2.1911268475316943,2.1670846403553377,2.0918551914819683,1.9609837268176278,1.828982594822718,1.6946531373405718,1.55919392271407,1.4285275166330922
Aviation,3.2258313245813897,3.1784687655999995,3.1307975118999996,3.3819749249999993,3.3098565972000005,3.7513859621280243,4.9939143242,5.2079248159,6.2371053839,5.662673748999999,5.961386640688888,5.854187163578207,6.47527702358674,6.307775166577404,7.108341370513316,7.765005251330037,7.765005251330037,7.765005251330035,7.765005251330037,7.765005251330038,7.733068148122438,7.673608271382132,7.613024789126376,7.421864515791652,7.085747434012089,6.744635240665556,6.393127914345245,6.033130752121879,5.684156328934142
Total,6.506796350688705,6.1636839163638095,6.233322340446772,6.653458677926674,6.219476175397919,7.489971873659207,8.40944584508481,8.070873849873944,9.410580365640625,8.543916576984984,8.466886000957455,7.838295802436497,8.158550766949848,7.944659729103186,8.822170851836415,9.935892252030454,9.935892252030454,9.935892252030452,9.935892252030454,9.935892252030456,9.94785853249644,9.864735118913826,9.780109429481714,9.513719707273621,9.046731160829717,8.573617835488275,8.087781051685816,7.592324674835949,7.1126838455672345
