Categories,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2025,2030,2035,2040,2045,2050
Elec plant with solid-biowaste (waste RES),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHP (waste RES),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elec plant with coal (solid biomass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elec plant with solid-biowaste (solid biomass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHP (solid-biomass),,0.009474455739765375,0.01977603593342058,0.030703089528356854,0.04788354640262873,0.04016485939058188,0.050553192312067154,0.04435599523261764,0.052908344274918896,0.05195218105260177,0.07076547416701304,0.08230486032848407,0.14128841235344974,0.43616357591103677,0.5776391567673996,0.7230342522715334,0.7230342522715334,0.7230342522715334,0.7230342522715334,0.7230342522715334,0.7230342522715334,0.6868825396579568,0.6507308270443801,0.5422756892036501,0.36151712613576675,0.18075856306788335,1.2140105569310268e-16,,
RES wind onshore,0.0038908469556,0.0034907561964000002,0.010472249304,0.047707149203999995,0.048870660383999995,0.046968245532,0.046543410108,0.05352493301999999,0.059342944752,0.050034145265999995,0.048913491059999994,0.071146924776,0.113946630498,0.12006036324,0.141182601264,0.14701883751,0.14701883751,0.14701883751,0.14701883751,0.14701883751,0.18440932259903228,0.5778694888342645,0.9713296550694966,2.1517101537751935,4.1190109849513545,6.086311816127515,8.053612647303675,10.020913478479837,11.988214309656
RES wind offshore,,,,,,,,,,,,,,,,,,,,,,1.9729269905092803,3.9458539810185598,9.8646349525464,19.7292699050928,29.593904857639206,39.4585398101856,49.323174762732,59.18780971527841
RES solar pv,,,,,,,,,,,,,,,,0.000277917264,0.000277917264,0.000277917264,0.000277917264,0.000277917264,0.00026895219096774074,0.015687483239535477,0.031106014288103223,0.07736160743380643,0.15445426267664514,0.23154691791948384,0.3086395731623225,0.38573222840516125,0.46282488364800006
RES solar-csp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RES marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RES hydroelectric,2.82031101270072,2.8345016526372,2.465635798920654,2.266663659565086,3.1102631976960002,3.3277968875520005,2.699518763944746,2.734432090439112,3.110262077681712,3.45817713193848,3.52177486272,2.8883989844821443,3.708820997350452,2.913412104666,1.9948924805011559,1.8609453389682358,1.8609453389682358,1.8609453389682358,1.8609453389682358,1.8609453389682358,1.8032178400479055,1.8035799515429753,1.8039420630380454,1.8050283975232546,1.8068389549986037,1.8086495124739528,1.810460069949302,1.8122706274246507,1.8140811849
RES geothermal,,,,,,,,,,,,,,,,,,,,,,0.05143299418436168,0.1015638872501325,0.2441439597358957,0.4557353915070053,0.6347742953133294,0.7812606711548666,0.895194519031618,0.9765758389435835
Elec plant with liquid (liquid bio),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHP (liquid-bio),,,,,,,,,,,0.000740423051079474,0.005227398776533661,0.002999843683341786,,,,,,,,,,,,,,,,
Elec plant with gas (gas bio),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHP (gas bio),,,0.0032977571875313113,0.005159275516048709,0.010463946558634531,0.016869056884503915,0.017448360523876803,0.016944272384663204,0.023255558040921883,0.02479873319255602,0.04066513542106318,0.07718414315963476,0.14536566468362555,0.19626582171663803,0.22626691625846485,0.2863236524111367,0.2863236524111367,0.2863236524111367,0.2863236524111367,0.2863236524111367,0.2863236524111367,0.2720074697905799,0.25769128717002304,0.21474273930835258,0.1431618262055684,0.07158091310278418,4.807516872598031e-17,,
Nuclear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,2.82420185965632,2.8474668645733656,2.4991818413456057,2.3502331738134914,3.2174813510412634,3.4317990493590864,2.8140637268886897,2.849257291076393,3.2457689247495525,3.584962191449638,3.6828593864191554,3.1242623115227968,4.112421548568869,3.665901865533675,2.9399811547910204,3.017599998424906,3.017599998424906,3.017599998424906,3.017599998424906,3.017599998424906,2.9972540195205752,5.380386917758953,7.76221771487874,14.899897499526553,26.769988451567745,38.607526875644155,50.412512771755765,62.43728561607327,74.429505932426
