Categories,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2025,2030,2035,2040,2045,2050
District heating,1.145193324232414,1.1797062752164114,1.171010937688824,1.1847878053903502,1.1829544389472995,1.1950054919801858,1.157705090667732,1.1797576568030745,1.2051996300392374,1.2194513314690982,1.2203886726984194,1.2206762351006006,1.1814342238747515,1.2115455878506631,1.136492040196757,1.0643550849825067,1.0628436041025067,1.066379511862507,1.0699154196225071,1.073451327382507,1.0726114464494378,1.1701816678908261,1.2651595802886468,1.5213489205850799,1.8095734946291366,1.9818674451661948,2.064040598487426,2.06155467550171,1.98018757863308
Electricity,8.879883995378634,8.9988562672,9.652952246,9.666645390001735,10.31786750831861,10.961385337643309,11.422055651862918,11.481529033684467,12.214389856515206,11.996663152740627,12.264213020448043,12.271412791438967,12.212750725118628,11.836922437504024,11.459616268146732,11.817115623456381,11.817115623456381,11.817115623456381,11.817115623456381,11.817115623456381,12.10722002545044,12.009986672502686,11.915033560032944,11.64630211195431,11.233718865387319,10.798075175301745,10.311440264587581,9.770134792223708,9.166216152596881
Solid Fossil fuel,0.16458018254180437,0.0963046572999999,0.1351861895999999,0.17560241669999999,0.10931920880000001,0.12352230086479929,0.10386148239999991,0.0523258122999999,0.06629181410000001,0.05465692949999999,0.08305115297363161,0.0730547655444515,0.06658450275200858,0.059804053527720905,0.0396642653941336,0.0355549449147234,0.03555494491472339,0.0355549449147234,0.0355549449147234,0.0355549449147234,0.03548769817885248,0.03461507020853105,0.033598702928951577,0.029650087270822356,0.021202560499771886,0.013498960186630438,0.007361901025047338,0.0028794077466022306,
Solid Biomass,11.025000000000032,12.164816714799997,11.623053168400002,13.3871178522,13.072093948799997,13.839952973111256,12.7149692128,12.291778284699998,12.323365597299997,12.8162033619,13.788333333333323,13.46530103975207,13.463638143112547,13.374159233374312,11.778895056048048,13.5119503605187,13.511950360518698,13.511950360518696,13.511950360518698,13.511950360518698,13.517310925108884,12.70281259925363,11.910386479862515,9.621968580470176,6.238770575461941,3.8155090173288078,2.169971575459467,1.0804332606616056,0.3905117896338155
Liquid Oil,5.038168480570905,5.455264329,6.0967989705,6.184938669999999,6.1629155204999995,5.699242237953449,5.0668812931,4.2737512298,4.018241757999999,4.0419360222,3.857385886959819,3.4521599471946565,2.87554874340635,2.5348537493321484,2.0912498858669286,2.4015435978020143,2.4015435978020143,2.4015435978020143,2.4015435978020148,2.4015435978020143,2.3887029045597163,2.278350087355815,2.1676106753853612,1.828403219422066,1.2660286526483475,0.8003929318410992,0.44258488329799406,0.18029998304247616,
Liquid (Bio),,,,,,,,,,,,,,,,,,,,,0.011633201987000054,0.022336059172078745,0.032084044194230193,0.0552040968994509,0.0724592392734345,0.06894506799538938,0.051813961454667525,0.02708296737340857,
Liquid (Synthetic),,,,,,,,,,,,,,,,,,,,,0.003858970766655315,0.007373301253578683,0.010539436022943289,0.01786713243734916,0.02286751260941177,0.021202461770625125,0.015516331467876211,0.007891918449670665,
Gas Natural,5.711323371964264,6.658807803901402,6.468353981165121,7.345746807396839,7.377802950505837,7.990182964180713,7.690318962385358,7.363847143773187,7.930641678410317,8.192816999296488,8.789177316640789,8.003425244195672,7.5075295779839015,7.271653946365836,6.582000247149055,7.158782809927137,7.158782809927137,7.158782809927136,7.1587828099271364,7.1587828099271364,7.160391170055598,6.690151360520338,6.223785120891546,4.850903807838789,2.8167675236275036,1.3943065030932849,0.5389737272779316,0.11930244122603523,
Biomethane,,,,,,,,,,,,,,,,,,,,,0.03492809663947994,0.26605941032365704,0.48162878015529764,1.0180939493742174,1.4810133457547403,1.4834422271163767,1.1632774099760081,0.653666805361387,0.08181555455393799
Gas Synthetic,,,,,,,,,,,,,,,,,,,,,0.011567675557440012,0.02165097527676483,0.03026151598488562,0.04740296880624219,0.05087757431839477,0.03693527160512009,0.018895573076521757,0.00522199237689716,
Gas Hydrogen,,,,,,,,,,,,,,,,,,,,,0.011586363240085312,0.021721043157919406,0.03040865463635184,0.04786618999978853,0.05179654528309484,0.0379136893959842,0.019558022216099313,0.005450564433798382,
Ambiant,0.013719533457277224,0.015292516323656037,0.0187181112513497,0.02462942906279876,0.03020196925073415,0.03807291622649417,0.04889780794818921,0.06290906600123868,0.08567261508673107,0.09926147449910121,0.11967217196154128,0.14547336700972663,0.1990439884317648,0.24477668261940566,0.2980084120811744,0.37848659552332675,0.38563840114880316,0.38949200131298656,0.3933527774728045,0.39720996563480515,0.40048595203478027,0.5631072960342244,0.7299129483697268,1.2408354164543451,2.0324094884218304,2.7049704339211673,3.230744878074939,3.5746413070870866,3.7104321082060117
Total,31.977868888145327,34.56904856374147,35.166073604605295,37.96946837075172,38.253155545122475,39.8473642219602,38.2046895011642,36.705898227061965,37.843802949451494,38.420989271605315,40.12222155501557,38.63150339023614,37.50652990467995,36.53371569057411,33.385926174882826,36.36778901712479,36.373429341870256,36.380818849794444,36.38821553371426,36.395608629636264,36.75578443002837,35.78834554295005,34.8304094987534,31.925846481512636,27.097485377914925,23.157059184722424,20.034179126401558,17.488560115484386,15.329163183623725
